time_id,order_year,quarter
t59797,2019,Q1
t59798,2019,Q1
t59799,2019,Q1
t59800,2019,Q1
t59801,2019,Q1
t59802,2019,Q1
t59803,2019,Q1
t59804,2019,Q1
t59805,2019,Q1
t59806,2019,Q1
t59807,2019,Q1
t59808,2019,Q1
t59809,2019,Q1
t59810,2019,Q1
t59811,2019,Q1
t59812,2019,Q1
t59813,2019,Q1
t59814,2019,Q1
t59815,2019,Q1
t59816,2019,Q1
t59817,2019,Q1
t59818,2019,Q1
t59819,2019,Q1
t59820,2019,Q1
t59821,2019,Q1
t59822,2019,Q1
t59823,2019,Q1
t59824,2019,Q1
t59825,2019,Q1
t59826,2019,Q1
t59827,2019,Q1
t59828,2019,Q1
t59829,2019,Q1
t59830,2019,Q1
t59831,2019,Q1
t59832,2019,Q1
t59833,2019,Q1
t59834,2019,Q1
t59835,2019,Q1
t59836,2019,Q1
t59837,2019,Q1
t59838,2019,Q1
t59839,2019,Q1
t59840,2019,Q1
t59841,2019,Q1
t59842,2019,Q1
t59843,2019,Q1
t59844,2019,Q1
t59845,2019,Q1
t59846,2019,Q1
t59847,2019,Q1
t59848,2019,Q1
t59849,2019,Q1
t59850,2019,Q1
t59851,2019,Q1
t59852,2019,Q1
t59853,2019,Q1
t59854,2019,Q1
t59855,2019,Q1
t59856,2019,Q1
t59857,2019,Q1
t59858,2019,Q1
t59859,2019,Q1
t59860,2019,Q1
t59861,2019,Q1
t59862,2019,Q1
t59863,2019,Q1
t59864,2019,Q1
t59865,2019,Q1
t59866,2019,Q1
t59867,2019,Q1
t59868,2019,Q1
t59869,2019,Q1
t59870,2019,Q1
t59871,2019,Q1
t59872,2019,Q1
t59873,2019,Q1
t59874,2019,Q1
t59875,2019,Q1
t59876,2019,Q1
t59877,2019,Q1
t59878,2019,Q1
t59879,2019,Q1
t59880,2019,Q1
t59881,2019,Q1
t59882,2019,Q1
t59883,2019,Q1
t59884,2019,Q1
t59885,2019,Q1
t59886,2019,Q1
t59887,2019,Q1
t59888,2019,Q1
t59889,2019,Q1
t59890,2019,Q1
t59891,2019,Q1
t59892,2019,Q1
t59893,2019,Q1
t59894,2019,Q1
t59895,2019,Q1
t59896,2019,Q1
t59897,2019,Q1
t59898,2019,Q1
t59899,2019,Q1
t59900,2019,Q1
t59901,2019,Q1
t59902,2019,Q1
t59903,2019,Q1
t59904,2019,Q1
t59905,2019,Q1
t59906,2019,Q1
t59907,2019,Q1
t59908,2019,Q1
t59909,2019,Q1
t59910,2019,Q1
t59911,2019,Q1
t59912,2019,Q1
t59913,2019,Q1
t59914,2019,Q1
t59915,2019,Q1
t59916,2019,Q1
t59917,2019,Q1
t59918,2019,Q1
t59919,2019,Q1
t59920,2019,Q1
t59921,2019,Q1
t59922,2019,Q1
t59923,2019,Q1
t59924,2019,Q1
t59925,2019,Q1
t59926,2019,Q1
t59927,2019,Q1
t59928,2019,Q1
t59929,2019,Q1
t59930,2019,Q1
t59931,2019,Q1
t59932,2019,Q1
t59933,2019,Q1
t59934,2019,Q1
t59935,2019,Q1
t59936,2019,Q1
t59937,2019,Q1
t59938,2019,Q1
t59939,2019,Q1
t59940,2019,Q1
t59941,2019,Q1
t59942,2019,Q1
t59943,2019,Q1
t59944,2019,Q1
t59945,2019,Q1
t59946,2019,Q1
t59947,2019,Q1
t59948,2019,Q1
t59949,2019,Q1
t59950,2019,Q1
t59951,2019,Q1
t59952,2019,Q1
t59953,2019,Q1
t59954,2019,Q1
t59955,2019,Q1
t59956,2019,Q1
t59957,2019,Q1
t59958,2019,Q1
t59959,2019,Q1
t59960,2019,Q1
t59961,2019,Q1
t59962,2019,Q1
t59963,2019,Q1
t59964,2019,Q1
t59965,2019,Q1
t59966,2019,Q1
t59967,2019,Q1
t59968,2019,Q1
t59969,2019,Q1
t59970,2019,Q1
t59971,2019,Q1
t59972,2019,Q1
t59973,2019,Q1
t59974,2019,Q1
t59975,2019,Q1
t59976,2019,Q1
t59977,2019,Q1
t59978,2019,Q1
t59979,2019,Q1
t59980,2019,Q1
t59981,2019,Q1
t59982,2019,Q1
t59983,2019,Q1
t59984,2019,Q1
t59985,2019,Q1
t59986,2019,Q1
t59987,2019,Q1
t59988,2019,Q1
t59989,2019,Q1
t59990,2019,Q1
t59991,2019,Q1
t59992,2019,Q1
t59993,2019,Q1
t59994,2019,Q1
t59995,2019,Q1
t59996,2019,Q1
t59997,2019,Q1
t59998,2019,Q1
t59999,2019,Q1
t60000,2019,Q1
t60001,2019,Q1
t60002,2019,Q1
t60003,2019,Q1
t60004,2019,Q1
t60005,2019,Q1
t60006,2019,Q1
t60007,2019,Q1
t60008,2019,Q1
t60009,2019,Q1
t60010,2019,Q1
t60011,2019,Q1
t60012,2019,Q1
t60013,2019,Q1
t60014,2019,Q1
t60015,2019,Q1
t60016,2019,Q1
t60017,2019,Q1
t60018,2019,Q1
t60019,2019,Q1
t60020,2019,Q1
t60021,2019,Q1
t60022,2019,Q1
t60023,2019,Q1
t60024,2019,Q1
t60025,2019,Q1
t60026,2019,Q1
t60027,2019,Q1
t60028,2019,Q1
t60029,2019,Q1
t60030,2019,Q1
t60031,2019,Q1
t60032,2019,Q1
t60033,2019,Q1
t60034,2019,Q1
t60035,2019,Q1
t60036,2019,Q1
t60037,2019,Q1
t60038,2019,Q1
t60039,2019,Q1
t60040,2019,Q1
t60041,2019,Q1
t60042,2019,Q1
t60043,2019,Q1
t60044,2019,Q1
t60045,2019,Q1
t60046,2019,Q1
t60047,2019,Q1
t60048,2019,Q1
t60049,2019,Q1
t60050,2019,Q1
t60051,2019,Q1
t60052,2019,Q1
t60053,2019,Q1
t60054,2019,Q1
t60055,2019,Q1
t60056,2019,Q1
t60057,2019,Q1
t60058,2019,Q1
t60059,2019,Q1
t60060,2019,Q1
t60061,2019,Q1
t60062,2019,Q1
t60063,2019,Q1
t60064,2019,Q1
t60065,2019,Q1
t60066,2019,Q1
t60067,2019,Q1
t60068,2019,Q1
t60069,2019,Q1
t60070,2019,Q1
t60071,2019,Q1
t60072,2019,Q1
t60073,2019,Q1
t60074,2019,Q1
t60075,2019,Q1
t60076,2019,Q1
t60077,2019,Q1
t60078,2019,Q1
t60079,2019,Q1
t60080,2019,Q1
t60081,2019,Q1
t60082,2019,Q1
t60083,2019,Q1
t60084,2019,Q1
t60085,2019,Q1
t60086,2019,Q1
t60087,2019,Q1
t60088,2019,Q1
t60089,2019,Q1
t60090,2019,Q1
t60091,2019,Q1
t60092,2019,Q1
t60093,2019,Q1
t60094,2019,Q1
t60095,2019,Q1
t60096,2019,Q1
t60097,2019,Q1
t60098,2019,Q1
t60099,2019,Q1
t60100,2019,Q1
t60101,2019,Q1
t60102,2019,Q1
t60103,2019,Q1
t60104,2019,Q1
t60105,2019,Q1
t60106,2019,Q1
t60107,2019,Q1
t60108,2019,Q1
t60109,2019,Q1
t60110,2019,Q1
t60111,2019,Q1
t60112,2019,Q1
t60113,2019,Q1
t60114,2019,Q1
t60115,2019,Q1
t60116,2019,Q1
t60117,2019,Q1
t60118,2019,Q1
t60119,2019,Q1
t60120,2019,Q1
t60121,2019,Q1
t60122,2019,Q1
t60123,2019,Q1
t60124,2019,Q1
t60125,2019,Q1
t60126,2019,Q1
t60127,2019,Q1
t60128,2019,Q1
t60129,2019,Q1
t60130,2019,Q1
t60131,2019,Q1
t60132,2019,Q1
t60133,2019,Q1
t60134,2019,Q1
t60135,2019,Q1
t60136,2019,Q1
t60137,2019,Q1
t60138,2019,Q1
t60139,2019,Q1
t60140,2019,Q1
t60141,2019,Q1
t60142,2019,Q1
t60143,2019,Q1
t60144,2019,Q1
t60145,2019,Q1
t60146,2019,Q1
t60147,2019,Q1
t60148,2019,Q1
t60149,2019,Q1
t60150,2019,Q1
t60151,2019,Q1
t60152,2019,Q1
t60153,2019,Q1
t60154,2019,Q1
t60155,2019,Q1
t60156,2019,Q1
t60157,2019,Q1
t60158,2019,Q1
t60159,2019,Q1
t60160,2019,Q1
t60161,2019,Q1
t60162,2019,Q1
t60163,2019,Q1
t60164,2019,Q1
t60165,2019,Q1
t60166,2019,Q1
t60167,2019,Q1
t60168,2019,Q1
t60169,2019,Q1
t60170,2019,Q1
t60171,2019,Q1
t60172,2019,Q1
t60173,2019,Q1
t60174,2019,Q1
t60175,2019,Q1
t60176,2019,Q1
t60177,2019,Q1
t60178,2019,Q1
t60179,2019,Q1
t60180,2019,Q1
t60181,2019,Q1
t60182,2019,Q1
t60183,2019,Q1
t60184,2019,Q1
t60185,2019,Q1
t60186,2019,Q1
t60187,2019,Q1
t60188,2019,Q1
t60189,2019,Q1
t60190,2019,Q1
t60191,2019,Q1
t60192,2019,Q1
t60193,2019,Q1
t60194,2019,Q1
t60195,2019,Q1
t60196,2019,Q1
t60197,2019,Q1
t60198,2019,Q1
t60199,2019,Q1
t60200,2019,Q1
t60201,2019,Q1
t60202,2019,Q1
t60203,2019,Q1
t60204,2019,Q1
t60205,2019,Q1
t60206,2019,Q1
t60207,2019,Q1
t60208,2019,Q1
t60209,2019,Q1
t60210,2019,Q1
t60211,2019,Q1
t60212,2019,Q1
t60213,2019,Q1
t60214,2019,Q1
t60215,2019,Q1
t60216,2019,Q1
t60217,2019,Q1
t60218,2019,Q1
t60219,2019,Q1
t60220,2019,Q1
t60221,2019,Q1
t60222,2019,Q1
t60223,2019,Q1
t60224,2019,Q1
t60225,2019,Q1
t60226,2019,Q1
t60227,2019,Q1
t60228,2019,Q1
t60229,2019,Q1
t60230,2019,Q1
t60231,2019,Q1
t60232,2019,Q1
t60233,2019,Q1
t60234,2019,Q1
t60235,2019,Q1
t60236,2019,Q1
t60237,2019,Q1
t60238,2019,Q1
t60239,2019,Q1
t60240,2019,Q1
t60241,2019,Q1
t60242,2019,Q1
t60243,2019,Q1
t60244,2019,Q1
t60245,2019,Q1
t60246,2019,Q1
t60247,2019,Q1
t60248,2019,Q1
t60249,2019,Q1
t60250,2019,Q1
t60251,2019,Q1
t60252,2019,Q1
t60253,2019,Q1
t60254,2019,Q1
t60255,2019,Q1
t60256,2019,Q1
t60257,2019,Q1
t60258,2019,Q1
t60259,2019,Q1
t60260,2019,Q1
t60261,2019,Q1
t60262,2019,Q1
t60263,2019,Q1
t60264,2019,Q1
t60265,2019,Q1
t60266,2019,Q1
t60267,2019,Q1
t60268,2019,Q1
t60269,2019,Q1
t60270,2019,Q1
t60271,2019,Q1
t60272,2019,Q1
t60273,2019,Q1
t60274,2019,Q1
t60275,2019,Q1
t60276,2019,Q1
t60277,2019,Q1
t60278,2019,Q1
t60279,2019,Q1
t60280,2019,Q1
t60281,2019,Q1
t60282,2019,Q1
t60283,2019,Q1
t60284,2019,Q1
t60285,2019,Q1
t60286,2019,Q1
t60287,2019,Q1
t60288,2019,Q1
t60289,2019,Q1
t60290,2019,Q1
t60291,2019,Q1
t60292,2019,Q1
t60293,2019,Q1
t60294,2019,Q1
t60295,2019,Q1
t60296,2019,Q1
t60297,2019,Q1
t60298,2019,Q1
t60299,2019,Q1
t60300,2019,Q1
t60301,2019,Q1
t60302,2019,Q1
t60303,2019,Q1
t60304,2019,Q1
t60305,2019,Q1
t60306,2019,Q1
t60307,2019,Q1
t60308,2019,Q2
t60309,2019,Q2
t60310,2019,Q2
t60311,2019,Q2
t60312,2019,Q2
t60313,2019,Q2
t60314,2019,Q2
t60315,2019,Q2
t60316,2019,Q2
t60317,2019,Q2
t60318,2019,Q2
t60319,2019,Q2
t60320,2019,Q2
t60321,2019,Q2
t60322,2019,Q2
t60323,2019,Q2
t60324,2019,Q2
t60325,2019,Q2
t60326,2019,Q2
t60327,2019,Q2
t60328,2019,Q2
t60329,2019,Q2
t60330,2019,Q2
t60331,2019,Q2
t60332,2019,Q2
t60333,2019,Q2
t60334,2019,Q2
t60335,2019,Q2
t60336,2019,Q2
t60337,2019,Q2
t60338,2019,Q2
t60339,2019,Q2
t60340,2019,Q2
t60341,2019,Q2
t60342,2019,Q2
t60343,2019,Q2
t60344,2019,Q2
t60345,2019,Q2
t60346,2019,Q2
t60347,2019,Q2
t60348,2019,Q2
t60349,2019,Q2
t60350,2019,Q2
t60351,2019,Q2
t60352,2019,Q2
t60353,2019,Q2
t60354,2019,Q2
t60355,2019,Q2
t60356,2019,Q2
t60357,2019,Q2
t60358,2019,Q2
t60359,2019,Q2
t60360,2019,Q2
t60361,2019,Q2
t60362,2019,Q2
t60363,2019,Q2
t60364,2019,Q2
t60365,2019,Q2
t60366,2019,Q2
t60367,2019,Q2
t60368,2019,Q2
t60369,2019,Q2
t60370,2019,Q2
t60371,2019,Q2
t60372,2019,Q2
t60373,2019,Q2
t60374,2019,Q2
t60375,2019,Q2
t60376,2019,Q2
t60377,2019,Q2
t60378,2019,Q2
t60379,2019,Q2
t60380,2019,Q2
t60381,2019,Q2
t60382,2019,Q2
t60383,2019,Q2
t60384,2019,Q2
t60385,2019,Q2
t60386,2019,Q2
t60387,2019,Q2
t60388,2019,Q2
t60389,2019,Q2
t60390,2019,Q2
t60391,2019,Q2
t60392,2019,Q2
t60393,2019,Q2
t60394,2019,Q2
t60395,2019,Q2
t60396,2019,Q2
t60397,2019,Q2
t60398,2019,Q2
t60399,2019,Q2
t60400,2019,Q2
t60401,2019,Q2
t60402,2019,Q2
t60403,2019,Q2
t60404,2019,Q2
t60405,2019,Q2
t60406,2019,Q2
t60407,2019,Q2
t60408,2019,Q2
t60409,2019,Q2
t60410,2019,Q2
t60411,2019,Q2
t60412,2019,Q2
t60413,2019,Q2
t60414,2019,Q2
t60415,2019,Q2
t60416,2019,Q2
t60417,2019,Q2
t60418,2019,Q2
t60419,2019,Q2
t60420,2019,Q2
t60421,2019,Q2
t60422,2019,Q2
t60423,2019,Q2
t60424,2019,Q2
t60425,2019,Q2
t60426,2019,Q2
t60427,2019,Q2
t60428,2019,Q2
t60429,2019,Q2
t60430,2019,Q2
t60431,2019,Q2
t60432,2019,Q2
t60433,2019,Q2
t60434,2019,Q2
t60435,2019,Q2
t60436,2019,Q2
t60437,2019,Q2
t60438,2019,Q2
t60439,2019,Q2
t60440,2019,Q2
t60441,2019,Q2
t60442,2019,Q2
t60443,2019,Q2
t60444,2019,Q2
t60445,2019,Q2
t60446,2019,Q2
t60447,2019,Q2
t60448,2019,Q2
t60449,2019,Q2
t60450,2019,Q2
t60451,2019,Q2
t60452,2019,Q2
t60453,2019,Q2
t60454,2019,Q2
t60455,2019,Q2
t60456,2019,Q2
t60457,2019,Q2
t60458,2019,Q2
t60459,2019,Q2
t60460,2019,Q2
t60461,2019,Q2
t60462,2019,Q2
t60463,2019,Q2
t60464,2019,Q2
t60465,2019,Q2
t60466,2019,Q2
t60467,2019,Q2
t60468,2019,Q2
t60469,2019,Q2
t60470,2019,Q2
t60471,2019,Q2
t60472,2019,Q2
t60473,2019,Q2
t60474,2019,Q2
t60475,2019,Q2
t60476,2019,Q2
t60477,2019,Q2
t60478,2019,Q2
t60479,2019,Q2
t60480,2019,Q2
t60481,2019,Q2
t60482,2019,Q2
t60483,2019,Q2
t60484,2019,Q2
t60485,2019,Q2
t60486,2019,Q2
t60487,2019,Q2
t60488,2019,Q2
t60489,2019,Q2
t60490,2019,Q2
t60491,2019,Q2
t60492,2019,Q2
t60493,2019,Q2
t60494,2019,Q2
t60495,2019,Q2
t60496,2019,Q2
t60497,2019,Q2
t60498,2019,Q2
t60499,2019,Q2
t60500,2019,Q2
t60501,2019,Q2
t60502,2019,Q2
t60503,2019,Q2
t60504,2019,Q2
t60505,2019,Q2
t60506,2019,Q2
t60507,2019,Q2
t60508,2019,Q2
t60509,2019,Q2
t60510,2019,Q2
t60511,2019,Q2
t60512,2019,Q2
t60513,2019,Q2
t60514,2019,Q2
t60515,2019,Q2
t60516,2019,Q2
t60517,2019,Q2
t60518,2019,Q2
t60519,2019,Q2
t60520,2019,Q2
t60521,2019,Q2
t60522,2019,Q2
t60523,2019,Q2
t60524,2019,Q2
t60525,2019,Q2
t60526,2019,Q2
t60527,2019,Q2
t60528,2019,Q2
t60529,2019,Q2
t60530,2019,Q2
t60531,2019,Q2
t60532,2019,Q2
t60533,2019,Q2
t60534,2019,Q2
t60535,2019,Q2
t60536,2019,Q2
t60537,2019,Q2
t60538,2019,Q2
t60539,2019,Q2
t60540,2019,Q2
t60541,2019,Q2
t60542,2019,Q2
t60543,2019,Q2
t60544,2019,Q2
t60545,2019,Q2
t60546,2019,Q2
t60547,2019,Q2
t60548,2019,Q2
t60549,2019,Q2
t60550,2019,Q2
t60551,2019,Q2
t60552,2019,Q2
t60553,2019,Q2
t60554,2019,Q2
t60555,2019,Q2
t60556,2019,Q2
t60557,2019,Q2
t60558,2019,Q2
t60559,2019,Q2
t60560,2019,Q2
t60561,2019,Q2
t60562,2019,Q2
t60563,2019,Q2
t60564,2019,Q2
t60565,2019,Q2
t60566,2019,Q2
t60567,2019,Q2
t60568,2019,Q2
t60569,2019,Q2
t60570,2019,Q2
t60571,2019,Q2
t60572,2019,Q2
t60573,2019,Q2
t60574,2019,Q2
t60575,2019,Q2
t60576,2019,Q2
t60577,2019,Q2
t60578,2019,Q2
t60579,2019,Q2
t60580,2019,Q2
t60581,2019,Q2
t60582,2019,Q2
t60583,2019,Q2
t60584,2019,Q2
t60585,2019,Q2
t60586,2019,Q2
t60587,2019,Q2
t60588,2019,Q2
t60589,2019,Q2
t60590,2019,Q2
t60591,2019,Q2
t60592,2019,Q2
t60593,2019,Q2
t60594,2019,Q2
t60595,2019,Q2
t60596,2019,Q2
t60597,2019,Q2
t60598,2019,Q2
t60599,2019,Q2
t60600,2019,Q2
t60601,2019,Q2
t60602,2019,Q2
t60603,2019,Q2
t60604,2019,Q2
t60605,2019,Q2
t60606,2019,Q2
t60607,2019,Q2
t60608,2019,Q2
t60609,2019,Q2
t60610,2019,Q2
t60611,2019,Q2
t60612,2019,Q2
t60613,2019,Q2
t60614,2019,Q2
t60615,2019,Q2
t60616,2019,Q2
t60617,2019,Q2
t60618,2019,Q2
t60619,2019,Q2
t60620,2019,Q2
t60621,2019,Q2
t60622,2019,Q2
t60623,2019,Q2
t60624,2019,Q2
t60625,2019,Q2
t60626,2019,Q2
t60627,2019,Q2
t60628,2019,Q2
t60629,2019,Q2
t60630,2019,Q2
t60631,2019,Q2
t60632,2019,Q2
t60633,2019,Q2
t60634,2019,Q2
t60635,2019,Q2
t60636,2019,Q2
t60637,2019,Q2
t60638,2019,Q2
t60639,2019,Q2
t60640,2019,Q2
t60641,2019,Q2
t60642,2019,Q2
t60643,2019,Q2
t60644,2019,Q2
t60645,2019,Q2
t60646,2019,Q2
t60647,2019,Q2
t60648,2019,Q2
t60649,2019,Q2
t60650,2019,Q2
t60651,2019,Q2
t60652,2019,Q2
t60653,2019,Q2
t60654,2019,Q2
t60655,2019,Q2
t60656,2019,Q2
t60657,2019,Q2
t60658,2019,Q2
t60659,2019,Q2
t60660,2019,Q2
t60661,2019,Q2
t60662,2019,Q2
t60663,2019,Q2
t60664,2019,Q2
t60665,2019,Q2
t60666,2019,Q2
t60667,2019,Q2
t60668,2019,Q2
t60669,2019,Q2
t60670,2019,Q2
t60671,2019,Q2
t60672,2019,Q2
t60673,2019,Q2
t60674,2019,Q2
t60675,2019,Q2
t60676,2019,Q2
t60677,2019,Q2
t60678,2019,Q2
t60679,2019,Q2
t60680,2019,Q2
t60681,2019,Q2
t60682,2019,Q2
t60683,2019,Q2
t60684,2019,Q2
t60685,2019,Q2
t60686,2019,Q2
t60687,2019,Q2
t60688,2019,Q2
t60689,2019,Q2
t60690,2019,Q2
t60691,2019,Q2
t60692,2019,Q2
t60693,2019,Q2
t60694,2019,Q2
t60695,2019,Q2
t60696,2019,Q2
t60697,2019,Q2
t60698,2019,Q2
t60699,2019,Q2
t60700,2019,Q2
t60701,2019,Q2
t60702,2019,Q2
t60703,2019,Q2
t60704,2019,Q2
t60705,2019,Q2
t60706,2019,Q2
t60707,2019,Q2
t60708,2019,Q2
t60709,2019,Q2
t60710,2019,Q2
t60711,2019,Q2
t60712,2019,Q2
t60713,2019,Q2
t60714,2019,Q2
t60715,2019,Q2
t60716,2019,Q2
t60717,2019,Q2
t60718,2019,Q2
t60719,2019,Q2
t60720,2019,Q2
t60721,2019,Q2
t60722,2019,Q2
t60723,2019,Q2
t60724,2019,Q2
t60725,2019,Q2
t60726,2019,Q2
t60727,2019,Q2
t60728,2019,Q2
t60729,2019,Q2
t60730,2019,Q2
t60731,2019,Q2
t60732,2019,Q2
t60733,2019,Q2
t60734,2019,Q2
t60735,2019,Q2
t60736,2019,Q2
t60737,2019,Q2
t60738,2019,Q2
t60739,2019,Q2
t60740,2019,Q2
t60741,2019,Q2
t60742,2019,Q2
t60743,2019,Q2
t60744,2019,Q2
t60745,2019,Q2
t60746,2019,Q2
t60747,2019,Q2
t60748,2019,Q2
t60749,2019,Q2
t60750,2019,Q2
t60751,2019,Q2
t60752,2019,Q2
t60753,2019,Q2
t60754,2019,Q2
t60755,2019,Q2
t60756,2019,Q2
t60757,2019,Q2
t60758,2019,Q2
t60759,2019,Q2
t60760,2019,Q2
t60761,2019,Q2
t60762,2019,Q2
t60763,2019,Q2
t60764,2019,Q2
t60765,2019,Q2
t60766,2019,Q2
t60767,2019,Q2
t60768,2019,Q2
t60769,2019,Q2
t60770,2019,Q2
t60771,2019,Q2
t60772,2019,Q2
t60773,2019,Q2
t60774,2019,Q2
t60775,2019,Q2
t60776,2019,Q2
t60777,2019,Q2
t60778,2019,Q2
t60779,2019,Q2
t60780,2019,Q2
t60781,2019,Q2
t60782,2019,Q2
t60783,2019,Q2
t60784,2019,Q2
t60785,2019,Q2
t60786,2019,Q2
t60787,2019,Q2
t60788,2019,Q2
t60789,2019,Q2
t60790,2019,Q2
t60791,2019,Q2
t60792,2019,Q2
t60793,2019,Q2
t60794,2019,Q2
t60795,2019,Q2
t60796,2019,Q2
t60797,2019,Q2
t60798,2019,Q2
t60799,2019,Q2
t60800,2019,Q2
t60801,2019,Q2
t60802,2019,Q2
t60803,2019,Q2
t60804,2019,Q2
t60805,2019,Q2
t60806,2019,Q2
t60807,2019,Q2
t60808,2019,Q2
t60809,2019,Q2
t60810,2019,Q2
t60811,2019,Q2
t60812,2019,Q2
t60813,2019,Q2
t60814,2019,Q2
t60815,2019,Q2
t60816,2019,Q2
t60817,2019,Q2
t60818,2019,Q2
t60819,2019,Q2
t60820,2019,Q2
t60821,2019,Q2
t60822,2019,Q2
t60823,2019,Q2
t60824,2019,Q2
t60825,2019,Q2
t60826,2019,Q2
t60827,2019,Q2
t60828,2019,Q2
t60829,2019,Q2
t60830,2019,Q2
t60831,2019,Q2
t60832,2019,Q2
t60833,2019,Q2
t60834,2019,Q2
t60835,2019,Q2
t60836,2019,Q2
t60837,2019,Q2
t60838,2019,Q2
t60839,2019,Q2
t60840,2019,Q2
t60841,2019,Q2
t60842,2019,Q2
t60843,2019,Q2
t60844,2019,Q2
t60845,2019,Q2
t60846,2019,Q2
t60847,2019,Q2
t60848,2019,Q2
t60849,2019,Q2
t60850,2019,Q2
t60851,2019,Q2
t60852,2019,Q2
t60853,2019,Q2
t60854,2019,Q2
t60855,2019,Q2
t60856,2019,Q2
t60857,2019,Q2
t60858,2019,Q2
t60859,2019,Q2
t60860,2019,Q2
t60861,2019,Q2
t60862,2019,Q2
t60863,2019,Q2
t60864,2019,Q2
t60865,2019,Q2
t60866,2019,Q2
t60867,2019,Q2
t60868,2019,Q2
t60869,2019,Q2
t60870,2019,Q2
t60871,2019,Q2
t60872,2019,Q2
t60873,2019,Q2
t60874,2019,Q2
t60875,2019,Q2
t60876,2019,Q2
t60877,2019,Q2
t60878,2019,Q2
t60879,2019,Q2
t60880,2019,Q2
t60881,2019,Q2
t60882,2019,Q2
t60883,2019,Q2
t60884,2019,Q2
t60885,2019,Q2
t60886,2019,Q2
t60887,2019,Q2
t60888,2019,Q2
t60889,2019,Q2
t60890,2019,Q2
t60891,2019,Q2
t60892,2019,Q2
t60893,2019,Q2
t60894,2019,Q2
t60895,2019,Q2
t60896,2019,Q2
t60897,2019,Q2
t60898,2019,Q2
t60899,2019,Q2
t60900,2019,Q2
t60901,2019,Q2
t60902,2019,Q2
t60903,2019,Q2
t60904,2019,Q2
t60905,2019,Q2
t60906,2019,Q2
t60907,2019,Q2
t60908,2019,Q2
t60909,2019,Q2
t60910,2019,Q2
t60911,2019,Q2
t60912,2019,Q2
t60913,2019,Q2
t60914,2019,Q2
t60915,2019,Q2
t60916,2019,Q2
t60917,2019,Q2
t60918,2019,Q2
t60919,2019,Q2
t60920,2019,Q2
t60921,2019,Q2
t60922,2019,Q2
t60923,2019,Q2
t60924,2019,Q2
t60925,2019,Q2
t60926,2019,Q2
t60927,2019,Q2
t60928,2019,Q2
t60929,2019,Q2
t60930,2019,Q2
t60931,2019,Q2
t60932,2019,Q2
t60933,2019,Q2
t60934,2019,Q2
t60935,2019,Q2
t60936,2019,Q2
t60937,2019,Q2
t60938,2019,Q2
t60939,2019,Q2
t60940,2019,Q2
t60941,2019,Q2
t60942,2019,Q2
t60943,2019,Q2
t60944,2019,Q2
t60945,2019,Q2
t60946,2019,Q2
t60947,2019,Q2
t60948,2019,Q2
t60949,2019,Q2
t60950,2019,Q2
t60951,2019,Q2
t60952,2019,Q2
t60953,2019,Q2
t60954,2019,Q2
t60955,2019,Q2
t60956,2019,Q2
t60957,2019,Q2
t60958,2019,Q2
t60959,2019,Q2
t60960,2019,Q2
t60961,2019,Q2
t60962,2019,Q2
t60963,2019,Q2
t60964,2019,Q2
t60965,2019,Q2
t60966,2019,Q2
t60967,2019,Q2
t60968,2019,Q2
t60969,2019,Q2
t60970,2019,Q2
t60971,2019,Q2
t60972,2019,Q2
t60973,2019,Q2
t60974,2019,Q2
t60975,2019,Q2
t60976,2019,Q2
t60977,2019,Q2
t60978,2019,Q2
t60979,2019,Q2
t60980,2019,Q2
t60981,2019,Q2
t60982,2019,Q2
t60983,2019,Q2
t60984,2019,Q2
t60985,2019,Q2
t60986,2019,Q2
t60987,2019,Q2
t60988,2019,Q2
t60989,2019,Q2
t60990,2019,Q2
t60991,2019,Q2
t60992,2019,Q2
t60993,2019,Q2
t60994,2019,Q2
t60995,2019,Q2
t60996,2019,Q2
t60997,2019,Q2
t60998,2019,Q2
t60999,2019,Q2
t61000,2019,Q2
t61001,2019,Q2
t61002,2019,Q2
t61003,2019,Q2
t61004,2019,Q2
t61005,2019,Q2
t61006,2019,Q2
t61007,2019,Q2
t61008,2019,Q2
t61009,2019,Q2
t61010,2019,Q2
t61011,2019,Q2
t61012,2019,Q2
t61013,2019,Q2
t61014,2019,Q2
t61015,2019,Q2
t61016,2019,Q2
t61017,2019,Q2
t61018,2019,Q2
t61019,2019,Q2
t61020,2019,Q2
t61021,2019,Q2
t61022,2019,Q2
t61023,2019,Q2
t61024,2019,Q2
t61025,2019,Q2
t61026,2019,Q2
t61027,2019,Q2
t61028,2019,Q2
t61029,2019,Q2
t61030,2019,Q2
t61031,2019,Q2
t61032,2019,Q2
t61033,2019,Q2
t61034,2019,Q2
t61035,2019,Q2
t61036,2019,Q2
t61037,2019,Q2
t61038,2019,Q2
t61039,2019,Q2
t61040,2019,Q2
t61041,2019,Q2
t61042,2019,Q2
t61043,2019,Q2
t61044,2019,Q2
t61045,2019,Q2
t61046,2019,Q2
t61047,2019,Q2
t61048,2019,Q2
t61049,2019,Q2
t61050,2019,Q2
t61051,2019,Q2
t61052,2019,Q2
t61053,2019,Q2
t61054,2019,Q2
t61055,2019,Q2
t61056,2019,Q2
t61057,2019,Q2
t61058,2019,Q2
t61059,2019,Q2
t61060,2019,Q2
t61061,2019,Q2
t61062,2019,Q2
t61063,2019,Q2
t61064,2019,Q2
t61065,2019,Q2
t61066,2019,Q2
t61067,2019,Q2
